model,id,rule,old_rama,old_libro,old_titulo,new_rama,new_titulo,esIntegrador,note
flashcard,cmnnwvcj0039b540z0gowz2za,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvckt039c540z2nlkdkky,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvesc03aj540zg7i7xzuy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwveu603ak540z5zto4dv3,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgn803bj540zphgd80lq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgp303bk540zw29djhg8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgqw03bl540ztdszb7fh,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgss03bm540znvxkx4an,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvguo03bn540zwcauifqo,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgwn03bo540z7upxllvq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvgyg03bp540zrlbqebeb,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvh0903bq540z49z76trk,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvh2503br540znuolso7h,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvj2s03cu540z5o4m3ppd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvj4n03cv540zwiq2xy99,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvj6g03cw540zfhbuuikb,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvj8c03cx540z3nl5dyto,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvja603cy540z3gczqzwk,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvjc003cz540z5pnbxubr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvjdu03d0540z5ffd9781,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvl4i03dy540zhqypkmir,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvl6b03dz540z4w9ft7z5,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvlbs03e2540zu5atghe7,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvlh703e5540zzn9dg8ed,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvlj303e6540zrubhe2dt,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvlmp03e8540z165p7y75,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvngq03f8540zjb1v8bam,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvnkd03fa540zyjulvgnl,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvnm903fb540zv4r12tf8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvno103fc540zx3fi36ql,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvnrm03fe540z7yt3ij18,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvpof03gg540zd5t7vt7h,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvrsp03hm540zjuv6zcbz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvruh03hn540zdknxwnz7,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvs0303hq540z7cz183r8,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvsav03hw540zf5kg4lct,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvtyr03it540zudqp7z2w,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvu0m03iu540z31ttj92g,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvu2f03iv540zdhkh0st0,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwb703k3540z5z6weo6p,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwd003k4540z3pglzkil,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvweu03k5540z4p60k9jq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwu1xe02kp540zu6e7iade,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwu24m02kt540ze3mckalj,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwu26f02ku540zmlkrb8lo,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwu2a202kw540zpjen9peo,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwu3z302lt540z2oi2fn0a,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwvwgn03k6540zyo5z3vsp,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwik03k7540zov6elfup,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwkf03k8540zao5qnwiz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwpx03kb540z8zxsh1bl,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwrq03kc540zpzwotnlm,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvyhd03l9540zqwfkqkz2,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvys803lf540zou071ry4,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvyj603la540zopkhoq3j,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvykz03lb540zwbcppmyd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvyms03lc540zg27vlovl,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvyol03ld540z3s1l74l9,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvyzm03lj540zib7b8qvn,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwu6g202n5540zeuts8fwo,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnww10e03mg540zoixop2p3,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnww12703mh540zqd8jlwmv,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnww14003mi540zi2l7tu3c,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnww15v03mj540zl9p5fw24,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvz1h03lk540z7oespgid,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnww19h03ml540zvsyoyumz,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnww1bb03mm540z19h0k62e,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwu8pb02od540zcfnlr7po,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuaxu02pl540zpn47tbeg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwvyxt03li540z0604dxmu,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwuds902qw540zr19efeeg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuftw02s0540zsqqo27j9,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuich02t8540zwmhha2r7,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwupm102x5540zrt0pw1xd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwurjx02y7540zjkmdbiyw,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuvu5030j540zhgu28zed,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuyls031x540z6ke872cq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwuynl031y540zqkkfl4oy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwv5ew035g540z4d7mh0fx,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwv5gp035h540zuopc0yjq,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvcmm039d540zmro3bv6v,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvedn03ab540zdqmv4hbl,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvevz03al540zmpa6z757,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvh5r03bt540zconkgh6h,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvl9y03e1540zg2a6mgks,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvntk03ff540zzxeuny93,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvpzc03gm540z096i3lnu,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvs9303hv540z0kfnwnl3,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvu4803iw540zak0f6qum,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvw9d03k2540ztjlilpjs,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwm903k9540zrxpox7yg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwvwo203ka540zki485plg,R1,DERECHO_PROCESAL_CIVIL,LIBRO_IV_CPC,CPC_ACTOS_NO_CONTENCIOSOS,DERECHO_PROCESAL_CIVIL,CPC_ACTOS_NO_CONTENCIOSOS,true,Integrador
flashcard,cmnnwtv8502h6540zlgo5qaqh,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwtvbs02h8540znhjpbae9,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwzjui05ic540zo1qqt1ze,R1,DERECHO_ORGANICO,LIBRO_COT,COT_INTEGRADOR_FINAL,DERECHO_ORGANICO,COT_INTEGRADOR_FINAL,true,Integrador
flashcard,cmnnwzjhq05i5540zffdsx9mo,R1,DERECHO_ORGANICO,LIBRO_COT,COT_INTEGRADOR_FINAL,DERECHO_ORGANICO,COT_INTEGRADOR_FINAL,true,Integrador
flashcard,cmnnwu40x02lu540zjn88pb3q,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwu46b02lx540z5hsdlknp,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwudku02qs540zl6etwim7,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwun1902vr540znu1q1g3g,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwurlp02y8540zhg2ih3sm,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwurpb02ya540zitssdi5w,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwursy02yc540z995v7ppr,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwurur02yd540zbtwzq6xh,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwutlj02zb540zptk9861k,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwutp902zd540zesjwovtt,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwuwai030s540z5z1jnydi,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwvej603ae540zd4p6kbav,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwvemu03ag540zwbeamx9z,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
flashcard,cmnnwveom03ah540zgc2k1ewd,R1,DERECHO_PROCESAL_CIVIL,LIBRO_III_CPC,CPC_JUICIOS_ESPECIALES,DERECHO_PROCESAL_CIVIL,CPC_JUICIOS_ESPECIALES,true,Integrador
