model,id,rule,titulo,new_parrafo,note
flashcard,cmnnwqnut00rw540zljnkqb18,P3,LIII_T7,LIII_T7_P4,"override: ""petición de herencia"""
flashcard,cmnnwqnwl00rx540zsy33dkmp,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqpn100sv540z2x1y521x,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqpou00sw540zcfa73i36,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqpqo00sx540zatpfexwl,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmn3wjha301hw310zdppfwva1,P5,LII_T7,,2 matches — ambiguo
flashcard,cmnnwqpud00sz540z8z8jgznc,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqpw700t0540zqsb74px2,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqpxz00t1540z3p8tdcuh,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqpzw00t2540zwbwi107g,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqq1q00t3540zkwkmiqzq,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqq5c00t5540z35776ymg,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqry000u4540z5ldcbgmx,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqrzs00u5540zukse4nbk,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqs1w00u6540zpkppuxy2,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqs3p00u7540zqxrqc9jp,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqs5k00u8540zqde40sk1,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqs7j00u9540z8w3lp9a9,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqs9e00ua540zr17znhry,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqsb700ub540zvdt3ayje,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqsd200uc540zhodwnebf,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqsey00ud540zox64mbg8,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqsgr00ue540zpb11o98s,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqu9500vc540zw4hp20i9,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwquax00vd540zanmzjghi,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwquel00vf540z6xl42xou,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqugf00vg540zky1pi7sk,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqui900vh540zdynwb029,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwquk200vi540zxxmq5rtc,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqulv00vj540ze7x9483w,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqunq00vk540zcupaz90u,P4,LIII_T7,LIII_T7_P4,dominant keyword (2 vs 1)
flashcard,cmnnwqupj00vl540zt50yjvxz,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqurd00vm540zeuwsi1nq,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwqut600vn540z9ccagfge,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqwis00wk540zslue97d2,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqwkl00wl540z3c6qwykh,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqwmd00wm540z1uj24lu8,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwqwo600wn540zry9gwm0n,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqwpz00wo540z3cnclxmf,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqwto00wq540zytwvu2qc,P3,LIII_T7,LIII_T7_P2,"override: ""repudiación de la herencia"""
flashcard,cmnnwqwvg00wr540zxl62jc5t,P3,LIII_T7,LIII_T7_P2,"override: ""aceptación de la herencia"""
flashcard,cmnnwqwxb00ws540z61imish6,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwqwz400wt540zxs0pcpuq,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwqx0w00wu540z8gj1t9zo,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqx2v00wv540zbvrlj5rk,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwqyrh00xs540zv1p9foia,P3,LIII_T7,LIII_T7_P2,"override: ""aceptación de la herencia"""
flashcard,cmnnwqytf00xt540zztcqn029,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqyv800xu540zly3mkyfl,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqyxc00xv540z7sh8c7ko,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqyz500xw540zqlwxirdb,P3,LIII_T7,LIII_T7_P2,"override: ""aceptación de la herencia"""
flashcard,cmnnwqz0x00xx540zsk79ohy6,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqz2r00xy540zqlyz3fk4,P3,LIII_T7,LIII_T7_P2,"override: ""aceptación de la herencia"""
flashcard,cmnnwqz6h00y0540z5s6xu9r1,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqz8b00y1540zkpy02lg9,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqza400y2540zds7aam9s,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwqzbw00y3540zonfw8sak,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr10h00z0540z1v73m2yb,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr12d00z1540z5317ihu8,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr14600z2540zyg4x8znw,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr15z00z3540zge59s5oj,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwr17t00z4540zt71pyzpi,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr19m00z5540zrt3fpcqg,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwr1bg00z6540zpbxsf4ym,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr1da00z7540zs16mof8a,P3,LIII_T7,LIII_T7_P4,"override: ""petición de herencia"""
flashcard,cmnnwr1f400z8540zp0i4zjt6,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr1kj00zb540z6mmdbdg6,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3af0108540z7whjocq5,P3,LIII_T7,LIII_T7_P2,"override: ""repudiación de la herencia"""
flashcard,cmnnwr3c70109540zlngg08ak,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3e0010a540zpa99l2ss,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3fu010b540zv4p4sdh0,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwr3ho010c540zip2vc43g,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3jh010d540zny8nb8ic,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3la010e540z8m9h7hdb,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3n3010f540zigxmfkiv,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3ow010g540zdlxaufxj,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3qo010h540z6twyzn2y,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr3uf010j540z7x37fhtx,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr5lk011h540zy90spuvb,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5nd011i540zddg2f49j,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5p6011j540z0rvreobi,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5r0011k540zib0jy73v,P4,LIII_T7,LIII_T7_P3,keyword match
flashcard,cmnnwr5st011l540zwc12ja13,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5un011m540zrv82wqar,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5wg011n540z3gr2f7fc,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr5ya011o540zxjtfeej8,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr609011p540zffdknow3,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwr624011q540zl2wov2sb,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwt4xc023o540z0ehs5rjy,P1,CPC_LII_T3,,titulo sin párrafos
flashcard,cmnnwr7tf012o540zhtjhqate,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwr7va012p540zlvedwp4m,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwr7x3012q540zb2uxn1je,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwr7yw012r540zdl07bpds,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr80o012s540zvyaertdq,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr82i012t540zkqzx2php,P6,LIII_T7,LIII_T7_P1,fallback a reglas generales
flashcard,cmnnwt78o024t540zd427c63e,P1,CPC_LII_T4,,titulo sin párrafos
flashcard,cmnnwr865012v540zt5zybmgh,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwr880012w540zvj8fxr0d,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwr89u012x540zicl5u0rr,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwr8bp012y540zhkd8p6xu,P5,LIII_T7,,3 matches — ambiguo
flashcard,cmnnwr8dm012z540zba3awyst,P4,LIII_T7,LIII_T7_P4,dominant keyword (2 vs 1)
flashcard,cmnnwra3x013w540ze375de0j,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwra5r013x540zeg2c71ui,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwra9o013z540zwg63zd4i,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwrabk0140540z7lt7nkur,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwraf90142540z3nwnfb7k,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwrah60143540zopcq8f79,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwraiz0144540zomlybhsd,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwraks0145540zfn84srwm,P3,LIII_T7,LIII_T7_P3,"override: ""beneficio de inventario"""
flashcard,cmnnwraof0147540z4sx9scqf,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwrcdp0154540zw0tkmepm,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwrcfh0155540zaken0ch7,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwrchc0156540zy4br8yhh,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwrcj50157540z2n8f1e0z,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwrcmu0159540zpejc0jhl,P4,LIII_T7,LIII_T7_P3,keyword match
flashcard,cmnnwrcon015a540zevgpah3m,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwrcqg015b540zg1wdi459,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwt9es0260540z9wy4atu1,P1,CPC_LII_T5,,titulo sin párrafos
flashcard,cmnnwrcsj015c540zgf7flbtp,P3,LIII_T7,LIII_T7_P4,"override: ""petición de herencia"""
flashcard,cmnnwrcud015d540zlum9w23c,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwrcw6015e540z0a4hgvmz,P5,LIII_T7,,2 matches — ambiguo
flashcard,cmnnwrcy7015f540zx5y4w3zg,P4,LIII_T7,LIII_T7_P4,keyword match
flashcard,cmnnwreq9016d540zktaiznho,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwres2016e540zjh50tpzq,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwretw016f540zbpq3xbnn,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrevq016g540zdsng46il,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrexn016h540zgcyx24v9,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrezh016i540z19kdj4mg,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrf19016j540zq68vli5s,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrf33016k540zmpsusryl,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrf4y016l540zkfq61xmw,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrf8s016n540zgotfztim,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrfau016o540zdhr9uk25,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrh0f017l540z5h8k57pc,P1,LIII_T8,,titulo sin párrafos
flashcard,cmn174dss00rzp50zg6suggoc,P4,CPC_LII_T11,CPC_LII_T11_P8,keyword match
flashcard,cmnnwrh2d017m540ztecx4hoz,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrh46017n540ztlrzfan0,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrh60017o540zqdy0j440,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrh7t017p540z7hfpwiuf,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrh9m017q540z3y3ol85r,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrhbg017r540zhm4087fi,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrhdc017s540zvreb16e4,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrhf5017t540zbx5y93rr,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrhh1017u540zvs0inueq,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrhiy017v540z7rnk2ghk,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrwx901g6540z0r0og4e4,P5,MENSAJE_BELLO,,3 matches — ambiguo
flashcard,cmnnwt9ih0262540zy4k3gndk,P1,CPC_LII_T5,,titulo sin párrafos
flashcard,cmnnwrjac018t540zr8n4urs1,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrjc5018u540z5kegqa1o,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrje1018v540zjiolqbqn,P1,LIII_T8,,titulo sin párrafos
flashcard,cmnnwrjfx018w540zmtbkdfbs,P1,LIII_T8,,titulo sin párrafos
flashcard,cmn16nsge001sfp0ze9ev6sk5,P1,TP_3,,titulo sin párrafos
flashcard,cmn16nsv5001zfp0zufhhv8oj,P1,TP_4,,titulo sin párrafos
flashcard,cmn16nt0y0020fp0z385omvoj,P1,TP_4,,titulo sin párrafos
flashcard,cmn16o10i0057fp0zyyq5uxby,P4,LI_T1,LI_T1_P3,dominant keyword (5 vs 1)
flashcard,cmn16o1eb005cfp0zg4q97m11,P4,LI_T1,LI_T1_P3,dominant keyword (4 vs 1)
flashcard,cmn16o2vm005ufp0zwrwjedn3,P3,LI_T2,LI_T2_P3,"override: ""desaparecido"""
flashcard,cmn16o9nt008mfp0zvavkwf4s,P1,LI_T4,,titulo sin párrafos
flashcard,cmn16oax60096fp0zogub39ns,P1,LI_T4,,titulo sin párrafos
flashcard,cmn16obmu009hfp0zgyg3aryk,P1,LI_T5,,titulo sin párrafos
flashcard,cmn16oc75009qfp0z7oggumnz,P1,LI_T5,,titulo sin párrafos
flashcard,cmn16oj0g00cifp0zfoucodhp,P1,LI_T9,,titulo sin párrafos
flashcard,cmn16oj2700cjfp0zvhn5sd4q,P1,LI_T9,,titulo sin párrafos
flashcard,cmn16oqer00fafp0zudo9lwgs,P1,LI_T17,,titulo sin párrafos
flashcard,cmn16orng00fufp0zqrf581c1,P1,LI_T26,,titulo sin párrafos
flashcard,cmn16oyox00ipfp0zoyuyc0rm,P5,LII_T1,,0 matches — ambiguo
flashcard,cmn16ozc500j1fp0zgmxdr4os,P6,LII_T2,LII_T2_P1,fallback a reglas generales
flashcard,cmn16p00d00jafp0zsr35kgim,P1,LII_T3,,titulo sin párrafos
flashcard,cmn16p02300jbfp0zq9fny8gg,P1,LII_T3,,titulo sin párrafos
flashcard,cmn16p6xe00m6fp0z8dkca665,P4,LII_T5,LII_T5_P2,keyword match
flashcard,cmn16p88h00mrfp0z0octcstv,P3,LII_T7,LII_T7_P2,"override: ""adquirir la posesión"""
flashcard,cmn16pera00pmfp0zpupdxpru,P1,LII_T10,,titulo sin párrafos
flashcard,cmn16pfr200q0fp0z4i2p1pcm,P3,LII_T11,LII_T11_P4,"override: ""extinción de las servidumbres"""
flashcard,cmn16pl3500scfp0zn5ks41kx,P5,LII_T12,,2 matches — ambiguo
flashcard,cmn16pl4w00sdfp0z8g84mszr,P5,LII_T12,,3 matches — ambiguo
flashcard,cmn16pmej00syfp0zzxbblucr,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16ptkz00vsfp0zz6swlp7k,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16puwm00wcfp0zmtsh7oqz,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16q0wu00yqfp0zernmv81s,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q1pz00z3fp0zsg2qpnux,P5,LIII_T4,,5 matches — ambiguo
flashcard,cmn16q8uv011wfp0zakouzf2s,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16qa4b012hfp0znfhumm1y,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16qa89012jfp0zeo2yqs4q,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16qh6u0159fp0zdjl4xaj6,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qnir017pfp0z5bztyjyi,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qo8e0180fp0zsmbzwwm7,P1,LIV_T3,,titulo sin párrafos
flashcard,cmn16quy201asfp0z2jnpoiho,P5,LIV_T12,,2 matches — ambiguo
flashcard,cmn16qv3u01atfp0zh3xt0kgh,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qw5p01bcfp0zo6rzbbia,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn16r2qw01e3fp0zsh4uw9bk,P5,LIV_T23,,0 matches — ambiguo
flashcard,cmn16r2ue01e5fp0z92mq3eha,P4,LIV_T23,LIV_T23_P13,dominant keyword (3 vs 1)
flashcard,cmn16r9h001gvfp0zlwbbw3rg,P4,LIV_T26,LIV_T26_P6,dominant keyword (2 vs 1)
flashcard,cmn16ravt01hafp0z45ljdepv,P4,LIV_T28,LIV_T28_P4,dominant keyword (2 vs 1)
flashcard,cmn16rh5901jnfp0z92crzvaw,P5,LIV_T36,,5 matches — ambiguo
flashcard,cmn16rhhi01jrfp0zfj4hc4uh,P4,LIV_T36,LIV_T36_P3,dominant keyword (2 vs 1)
flashcard,cmn16rim901k9fp0zhu86vkaq,P5,LIV_T36,,5 matches — ambiguo
flashcard,cmn16rozv01n1fp0zwgqq1px8,P1,LIV_T35,,titulo sin párrafos
flashcard,cmn172hlr000zp50z9ekkl9kh,P4,CPC_LIII_T1,CPC_LIII_T1_P1,keyword match
flashcard,cmn172i1z0016p50zfgsm81pg,P4,CPC_LIII_T1,CPC_LIII_T1_P2,keyword match
flashcard,cmn172p8s003yp50zme2ogns8,P4,CPC_LIII_T1,CPC_LIII_T1_P2,keyword match
flashcard,cmn172vq6006rp50z0fkrt7jl,P1,CPC_LIII_T11,,titulo sin párrafos
flashcard,cmn172x6r007dp50z40vij87v,P4,CPC_LIII_T6,CPC_LIII_T6_P2,keyword match
flashcard,cmn1734kf00a5p50zsp0dmekj,P1,CPC_LIV_T1,,titulo sin párrafos
flashcard,cmn173c5k00cxp50zz90666sl,P1,CPC_LI_T3,,titulo sin párrafos
flashcard,cmn173j3o00fpp50zxsoj6n90,P1,CPC_LI_T4,,titulo sin párrafos
flashcard,cmn173kso00g2p50zthdvgsqm,P1,CPC_LI_T6,,titulo sin párrafos
flashcard,cmn173lao00gap50zem67k9uc,P1,CPC_LI_T6,,titulo sin párrafos
flashcard,cmn173lgf00gbp50zk3cj8c9x,P1,CPC_LI_T6,,titulo sin párrafos
flashcard,cmn173rq200j2p50z9v1b1uje,P1,CPC_LI_T17,,titulo sin párrafos
flashcard,cmn173yer00lup50zqvs71luz,P1,CPC_LI_T9,,titulo sin párrafos
flashcard,cmn173zps00mep50zqjfr9kui,P1,CPC_LI_T16,,titulo sin párrafos
flashcard,cmn17458e00opp50zb6za2l4p,P1,CPC_LII_T1,,titulo sin párrafos
flashcard,cmn174k7a00uqp50zot7kqfr2,P3,CPC_LII_T11,CPC_LII_T11_P2,"override: ""instrumento público"""
flashcard,cmn174m2000vcp50z39xsr8qu,P4,CPC_LII_T11,CPC_LII_T11_P6,dominant keyword (2 vs 1)
flashcard,cmn17d6hk000wy40zcymjy498,P1,COT_T1,,titulo sin párrafos
flashcard,cmn17d71j0015y40zpwwxmwt1,P1,COT_T1,,titulo sin párrafos
flashcard,cmn17de9x0041y40zgq12vphn,P1,COT_T3,,titulo sin párrafos
flashcard,cmn17defk0044y40zjkppgml9,P1,COT_T3,,titulo sin párrafos
flashcard,cmn17dlb4006wy40zylyi5sft,P1,COT_T3,,titulo sin párrafos
flashcard,cmn17dsby009oy40zk6zvjf64,P3,COT_T7,COT_T7_P2,"override: ""cuantía"""
flashcard,cmn17dsdt009py40z5gvpeqyg,P3,COT_T7,COT_T7_P2,"override: ""cuantía"""
flashcard,cmn17dz9s00cgy40zehbolem8,P4,COT_T7,COT_T7_P10,dominant keyword (2 vs 1)
flashcard,cmn17dzh400cky40z3ke2cotv,P5,COT_T7,,4 matches — ambiguo
flashcard,cmn17e67100f8y40zqnl37pj0,P4,COT_T11,COT_T11_P4,keyword match
flashcard,cmn16nri4001dfp0zn1u4htei,P1,TP_1,,titulo sin párrafos
flashcard,cmn16o9r9008ofp0zwops5meb,P1,LI_T4,,titulo sin párrafos
flashcard,cmn16pepk00plfp0zidyf1fp1,P1,LII_T9,,titulo sin párrafos
flashcard,cmn16puuv00wbfp0z5754rv8k,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16rht501jwfp0z6h5bpofw,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn173j1w00fop50zcib8w5z8,P1,CPC_LI_T4,,titulo sin párrafos
flashcard,cmn174dky00rxp50zt3b1ytk1,P5,CPC_LII_T11,,2 matches — ambiguo
flashcard,cmn3wjlyn01kc310zs741ew1f,P1,CPC_LII_T10,,titulo sin párrafos
flashcard,cmn3wjm0g01kd310z1iih1xad,P1,CPC_LII_T10,,titulo sin párrafos
flashcard,cmn3wjmo801kq310zxdfg075t,P1,CPC_LII_T10,,titulo sin párrafos
flashcard,cmn3wjm4301kf310zo85p2anz,P1,CPC_LI_T18,,titulo sin párrafos
flashcard,cmn3wjmrv01ks310zmdqkvb0m,P1,CPC_LI_T8,,titulo sin párrafos
flashcard,cmnnwsmcz01tn540zmh1o0e7l,P5,MENSAJE_BELLO,,3 matches — ambiguo
flashcard,cmn3wjrdc01n7310zby53g2de,P1,CPC_LI_T18,,titulo sin párrafos
flashcard,cmn3wjrf601n8310zxl1mjnt6,P1,CPC_LI_T18,,titulo sin párrafos
flashcard,cmn3wjrmi01nc310zqm5pxamg,P1,CPC_LII_T12,,titulo sin párrafos
flashcard,cmn3wjs8w01no310z9ahyjf7n,P1,CPC_LI_T18,,titulo sin párrafos
flashcard,cmn3wjsap01np310z3ss5ich9,P1,CPC_LI_T18,,titulo sin párrafos
flashcard,cmn3wkcdk01yi310z9vj88nhm,P5,LI_T2,,0 matches — ambiguo
flashcard,cmnnwtbno0278540zgjcnr0he,P1,CPC_LII_T5,,titulo sin párrafos
flashcard,cmn3wkc8101yf310zc1ry77uk,P1,CPC_LII_T10,,titulo sin párrafos
flashcard,cmnnwtbpg0279540zf36sk70b,P1,CPC_LII_T5,,titulo sin párrafos
flashcard,cmn3wi9kg00uz310zmyjlzlcx,P1,LI_T4,,titulo sin párrafos
flashcard,cmnnwte00028i540z8hblozvi,P4,CPC_LII_T11,CPC_LII_T11_P5,keyword match
flashcard,cmnnwte1t028j540z2p7a69sh,P4,CPC_LII_T11,CPC_LII_T11_P8,keyword match
flashcard,cmn3wgq7i001q310zd1fxtpco,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn3wgqrz0021310z919dt9p9,P3,LIV_T12,LIV_T12_P2,"override: ""indemnización de perjuicios"""
flashcard,cmnnws20c01ix540zkkpy0qn3,P1,TP_1,,titulo sin párrafos
flashcard,cmn3wgwnb0057310zfs6sqw79,P5,LIV_T42,,4 matches — ambiguo
flashcard,cmnnws22501iy540z86mm86b0,P1,TP_1,,titulo sin párrafos
flashcard,cmn3wj6se01c8310znnft886z,P3,LII_T11,LII_T11_P2,"override: ""servidumbre de tránsito"""
flashcard,cmnnwsp2p01v4540zpc0s8pna,P1,CPC_LI_T1,,titulo sin párrafos
flashcard,cmn3wh2lh008c310zzwuxxx0m,P5,LIV_T42,,4 matches — ambiguo
flashcard,cmn3wh2nb008d310zotirkpy7,P5,LIV_T42,,3 matches — ambiguo
flashcard,cmn3wh2sr008g310z5oxk1cm3,P5,LIV_T42,,3 matches — ambiguo
flashcard,cmn3whcqv00dq310zmb7sy29d,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn3whcsq00dr310zeeiz1qck,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn3whcuk00ds310zscff5jhi,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn3whcwd00dt310zodk9281j,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn3whcoz00dp310zenl8d8mu,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn3whtd700m8310zmsxwasq0,P5,LIV_T12,,3 matches — ambiguo
flashcard,cmn3whtvk00mi310z6gxbk2fq,P4,LIV_T12,LIV_T12_P1,keyword match
flashcard,cmn3wi4gg00s7310zhqd0hejy,P3,LIV_T2,LIV_T2_P2,"override: ""capacidad de ejercicio"""
flashcard,cmn3wifec00y4310zy5v1i4hv,P5,LIV_T22,,5 matches — ambiguo
flashcard,cmn3wiult0163310zbj2a9gwy,P5,LIV_T2,,0 matches — ambiguo
flashcard,cmn3wj0mh0194310z5h6xnosm,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn3wjhbw01hx310znyucux6h,P5,LII_T11,,4 matches — ambiguo
flashcard,cmn3wjhhc01i0310z4dmwv73t,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn3wjhj601i1310z40zgilce,P5,LII_T7,,2 matches — ambiguo
